pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SL,2024-08-14,90.0,-2.1,5.53,"Salazar, Eduardo",650391,674285,,blocked_ball,,,,,14,Eloy Jiménez strikes out swinging.,R,R,R,BAL,WSH,B,,,0,2,2024,0.34,-0.22,2.3,0.42,,,663624,1,8,Bot,,,,,660688,,,10.261281634950896,-130.7210159016137,-6.330697221744268,1.953441975732934,25.4505297527892,-33.5463114703451,3.65,1.75,,,,90.8,2229,6.7,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.79,,,,,,,,63,3,Slider,4,1,4,1,1,4,4,1,Standard,Standard,24,0.0,0.023,,
SL,2024-08-14,88.4,-2.05,5.5,"Salazar, Eduardo",650391,674285,,foul,,,,,6,Eloy Jiménez strikes out swinging.,R,R,R,BAL,WSH,S,,,0,1,2024,0.38,0.37,0.59,2.35,,,663624,1,8,Bot,,,,,660688,,,5.672886155531908,-128.80158592545487,-2.459135596094986,3.259212368972776,23.701843411553718,-27.797307294323016,3.5,1.61,281,86.5,43,89.4,1841,6.6,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.91,,,,,,,,63,2,Slider,4,1,4,1,1,4,4,1,Standard,Standard,28,0.0,-0.06,72.08107,7.20549
SI,2024-08-14,94.8,-2.25,5.4,"Salazar, Eduardo",650391,674285,,called_strike,,,,,11,Eloy Jiménez strikes out swinging.,R,R,R,BAL,WSH,S,,,0,0,2024,-1.32,0.42,-0.85,3.3,,,663624,1,8,Bot,,,,,660688,,,6.65527006033094,-138.00831564393957,-0.7586496897968924,-18.343121185183524,30.287647356104337,-26.88128581686153,3.47,1.64,,,,95.4,1952,6.6,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.91,,,,,,,,63,1,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,230,0.0,-0.043,,
SL,2024-08-14,87.6,-2.01,5.56,"Salazar, Eduardo",623993,674285,strikeout,swinging_strike,,,,,11,Anthony Santander strikes out swinging.,R,L,R,BAL,WSH,S,2,,2,2,2024,0.45,0.57,-0.56,4.13,,,663624,0,8,Bot,,,,,660688,,,2.586962549206146,-127.62600636322072,1.4689657666934062,4.479976585037282,25.091559880136547,-26.385491659384652,3.32,1.56,,,,88.4,1898,6.6,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.91,,0.0,0.0,1,0,0,,62,6,Slider,4,1,4,1,1,4,4,1,Infield shade,Standard,46,-0.004,-0.358,60.98487,5.48776
FF,2024-08-14,96.5,-1.89,5.68,"Salazar, Eduardo",623993,674285,,foul,,,,,2,Anthony Santander strikes out swinging.,R,L,R,BAL,WSH,S,,,2,2,2024,-0.85,1.21,0.12,2.87,,,663624,0,8,Bot,,,,,660688,,,7.342572748026673,-140.2692760200516,-4.658539846372837,-12.899377707305783,31.83221830397892,-15.378614085757937,3.32,1.56,219,81.0,21,97.1,2358,6.7,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.79,,,,,,,,62,5,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,223,0.0,0.0,73.34548,6.63767
SL,2024-08-14,89.8,-2.34,5.39,"Salazar, Eduardo",623993,674285,,ball,,,,,14,Anthony Santander strikes out swinging.,R,L,R,BAL,WSH,B,,,1,2,2024,0.28,0.04,0.98,0.63,,,663624,0,8,Bot,,,,,660688,,,7.66456258734783,-130.50150720388962,-5.919742707370464,1.578753318019843,27.773407027999717,-30.5843308874205,3.32,1.52,,,,90.5,2182,6.8,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.71,,,,,,,,62,4,Slider,4,1,4,1,1,4,4,1,Infield shade,Standard,6,0.0,0.075,,
FF,2024-08-14,95.9,-1.95,5.71,"Salazar, Eduardo",623993,674285,,swinging_strike,,,,,2,Anthony Santander strikes out swinging.,R,L,R,BAL,WSH,S,,,1,1,2024,-1.0,1.28,0.14,2.85,,,663624,0,8,Bot,,,,,660688,,,7.840887820632021,-139.34905052321065,-4.844548355922514,-14.85239320324346,33.03959399805423,-14.56538075318643,3.32,1.56,,,,96.2,2282,6.7,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.83,,,,,,,,62,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,223,0.0,-0.079,74.80709,6.67203
SI,2024-08-14,95.1,-2.07,5.35,"Salazar, Eduardo",623993,674285,,ball,,,,,13,Anthony Santander strikes out swinging.,R,L,R,BAL,WSH,B,,,0,1,2024,-1.27,0.54,-2.0,2.0,,,663624,0,8,Bot,,,,,660688,,,3.0779983445576247,-138.4754594465422,-4.357908694810095,-17.05062527606918,32.19591287354787,-24.4536661211587,3.32,1.56,,,,95.5,1923,6.6,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.9,,,,,,,,62,2,Sinker,4,1,4,1,1,4,4,1,Infield shade,Standard,234,0.0,0.057,,
SI,2024-08-14,95.8,-2.25,5.36,"Salazar, Eduardo",623993,674285,,foul,,,,,13,Anthony Santander strikes out swinging.,R,L,R,BAL,WSH,S,,,0,0,2024,-1.57,0.18,-1.38,2.38,,,663624,0,8,Bot,,,,,660688,,,5.854457466183107,-139.46191721260874,-2.6501124565262306,-21.74470831753733,32.17518591158298,-29.453469908531684,3.32,1.56,10,75.3,-13,96.1,1955,6.5,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,54.01,,,,,,,,62,1,Sinker,4,1,4,1,1,4,4,1,Infield shade,Standard,236,0.0,-0.064,71.69107,6.71238
SI,2024-08-14,94.6,-2.27,5.38,"Salazar, Eduardo",663624,674285,walk,ball,,,,,11,Ryan Mountcastle walks.,R,R,R,BAL,WSH,B,,,3,2,2024,-1.29,0.58,-2.07,4.32,,,,0,8,Bot,,,,,660688,,,3.4193899418403864,-137.72317634774475,1.6298405424263995,-17.213169968352435,31.06641755701518,-25.360625113985375,3.69,1.92,,,,94.8,1977,6.4,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,54.07,,0.690281,0.7,1,0,0,,61,7,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,228,0.004,0.34,,
SI,2024-08-14,95.6,-2.31,5.38,"Salazar, Eduardo",663624,674285,,foul,,,,,7,Ryan Mountcastle walks.,R,R,R,BAL,WSH,S,,,3,2,2024,-1.47,0.6,-0.44,1.73,,,,0,8,Bot,,,,,660688,,,8.274355633744358,-138.95126952177117,-5.396248313191816,-20.901658966870563,30.04888239694127,-23.38371018367485,3.69,1.79,241,88.3,20,96.2,1992,6.6,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.89,,,,,,,,61,6,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,235,0.0,0.0,75.93312,6.79622
SL,2024-08-14,90.2,-2.21,5.48,"Salazar, Eduardo",663624,674285,,ball,,,,,14,Ryan Mountcastle walks.,R,R,R,BAL,WSH,B,,,2,2,2024,0.07,-0.03,0.6,0.69,,,,0,8,Bot,,,,,660688,,,6.8993608657829935,-131.30736654310903,-6.077364611833169,-0.3222269793490097,20.96029242356281,-31.691956905691143,3.69,1.85,,,,91.6,2309,6.6,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.9,,,,,,,,61,5,Slider,4,1,4,1,1,4,4,1,Standard,Standard,29,0.0,0.095,,
SI,2024-08-14,95.7,-2.26,5.33,"Salazar, Eduardo",663624,674285,,called_strike,,,,,14,Ryan Mountcastle walks.,R,R,R,BAL,WSH,S,,,2,1,2024,-1.37,0.57,0.05,1.51,,,,0,8,Bot,,,,,660688,,,9.238931234956508,-138.96087853458872,-5.779030755698892,-19.85042097109713,30.93226120866803,-23.610381204733446,3.65,1.9,,,,96.2,2156,6.7,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.84,,,,,,,,61,4,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,230,0.0,-0.062,,
SI,2024-08-14,94.4,-2.25,5.35,"Salazar, Eduardo",663624,674285,,called_strike,,,,,7,Ryan Mountcastle walks.,R,R,R,BAL,WSH,S,,,2,0,2024,-1.36,0.67,-0.76,2.2,,,,0,8,Bot,,,,,660688,,,6.95464534312167,-137.39203685252724,-4.053599828849418,-18.81125137612564,29.09424096511146,-22.92024036095994,3.69,1.87,,,,95.2,1951,6.6,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.88,,,,,,,,61,3,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,233,0.0,-0.058,,
SL,2024-08-14,86.2,-2.24,5.53,"Salazar, Eduardo",663624,674285,,ball,,,,,14,Ryan Mountcastle walks.,R,R,R,BAL,WSH,B,,,1,0,2024,0.34,0.34,1.22,1.7,,,,0,8,Bot,,,,,660688,,,7.547971914942289,-125.42381037360715,-3.62561741269571,2.242697772504662,22.570630722701623,-28.08629113767829,3.69,1.85,,,,86.9,2106,6.5,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,54.03,,,,,,,,61,2,Slider,4,1,4,1,1,4,4,1,Standard,Standard,18,0.0,0.064,,
SI,2024-08-14,94.4,-2.27,5.44,"Salazar, Eduardo",663624,674285,,ball,,,,,11,Ryan Mountcastle walks.,R,R,R,BAL,WSH,B,,,0,0,2024,-1.37,0.59,-1.64,2.97,,,,0,8,Bot,,,,,660688,,,4.738635403901776,-137.5133514498266,-2.0799625585509527,-18.466088298311405,30.0313822304887,-24.41410044695848,3.69,1.89,,,,95.0,1974,6.5,747000,674285,660688,665953,671277,545121,682928,695578,696285,669743,53.98,,,,,,,,61,1,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,232,0.0,0.032,,
SI,2024-08-14,95.6,1.29,5.61,"Pérez, Cionel",695578,672335,strikeout,called_strike,,,,,4,James Wood called out on strikes.,R,L,L,BAL,WSH,S,2,,0,2,2024,1.24,0.41,-0.58,3.0,,,,2,8,Top,,,,,668939,,,-7.643930723880725,-139.0841748635843,-2.151900037822855,17.77746456103159,31.700005929084742,-26.55410148425388,3.7,1.69,,,,94.7,2189,5.8,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.7,,0.0,0.0,1,0,0,,60,3,Sinker,4,1,1,4,1,4,1,4,Infield shade,Standard,153,0.006,-0.062,,
SL,2024-08-14,83.4,1.56,5.53,"Pérez, Cionel",695578,672335,,foul,,,,,6,James Wood called out on strikes.,R,L,L,BAL,WSH,S,,,0,1,2024,-1.19,-0.72,0.58,3.08,,,,2,8,Top,,,,,668939,,,0.076119298965374,-121.36527856589768,2.2336334130468787,-11.688637560676172,25.23176400918012,-39.99028608719466,3.79,1.74,148,82.1,9,82.3,2649,5.7,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.78,,,,,,,,60,2,Slider,4,1,1,4,1,4,1,4,Infield shade,Standard,320,0.0,-0.024,57.63768,5.51164
SI,2024-08-14,96.8,1.33,5.59,"Pérez, Cionel",695578,672335,,foul,,,,,9,James Wood called out on strikes.,R,L,L,BAL,WSH,S,,,0,0,2024,1.13,0.47,0.57,2.4,,,,2,8,Top,,,,,668939,,,-4.546231353075869,-140.9353257452124,-4.010495885795836,16.06534940025326,33.0674623975412,-25.13080229756536,3.79,1.79,,,,95.8,2157,5.7,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.76,,,,,,,,60,1,Sinker,4,1,1,4,1,4,1,4,Infield shade,Standard,147,0.0,-0.015,78.39689,7.25422
FF,2024-08-14,97.5,1.47,5.61,"Pérez, Cionel",660766,672335,field_out,hit_into_play,,,,,14,"Juan Yepez grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,R,L,BAL,WSH,X,4,ground_ball,1,2,2024,0.61,1.1,1.09,2.3,,,,1,8,Top,141.52,137.37,,,668939,,,-2.4109990089665008,-141.9585677851892,-5.854034965425985,8.857575522902879,33.2664461528058,-16.178779294017758,3.42,1.62,7,95.2,-18,96.6,2257,5.8,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.71,0.117,0.105,0.0,1,0,0,2,59,4,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,147,0.013,-0.117,63.60115,6.88736
SI,2024-08-14,97.4,1.37,5.61,"Pérez, Cionel",660766,672335,,swinging_strike,,,,,14,"Juan Yepez grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,R,L,BAL,WSH,S,,,1,1,2024,1.44,0.56,0.96,1.96,,,,1,8,Top,,,,,668939,,,-4.357158497619622,-141.6127796849639,-5.46419850460966,20.38426332791265,36.215600988668335,-23.58829263871595,3.42,1.62,,,,95.9,2312,5.8,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.73,,,,,,,,59,3,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,142,0.0,-0.04,73.44841,6.83688
FF,2024-08-14,97.2,1.55,5.54,"Pérez, Cionel",660766,672335,,ball,,,,,12,"Juan Yepez grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,R,L,BAL,WSH,B,,,0,1,2024,0.57,1.42,1.16,3.07,,,,1,8,Top,,,,,668939,,,-2.3245203790590026,-141.43466409154868,-4.310238991961757,8.183036222774327,33.58931069362802,-12.3523929974405,3.48,1.73,,,,96.2,2260,5.8,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.72,,,,,,,,59,2,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,144,0.0,0.017,,
SI,2024-08-14,97.1,1.5,5.58,"Pérez, Cionel",660766,672335,,called_strike,,,,,14,"Juan Yepez grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,R,L,BAL,WSH,S,,,0,0,2024,1.1,0.85,1.19,2.62,,,,1,8,Top,,,,,668939,,,-3.3393651513321334,-141.32140365290232,-4.276906401054064,15.545829351596762,33.04367783288179,-20.080896845737545,3.57,1.84,,,,96.4,2044,5.9,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.59,,,,,,,,59,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,143,0.0,-0.024,,
SL,2024-08-14,82.7,1.51,5.56,"Pérez, Cionel",682928,672335,field_out,hit_into_play,,,,,7,"CJ Abrams grounds out, pitcher Cionel Pérez to first baseman Ryan Mountcastle.",R,L,L,BAL,WSH,X,1,ground_ball,1,1,2024,-1.41,-0.57,-0.69,1.95,,,,0,8,Top,124.13,176.93,,,668939,,,-2.254995080893635,-120.43082251837632,-0.5899274463945445,-13.144095152068504,25.072211033984257,-37.79869956522109,3.51,1.57,8,82.0,-13,81.7,2666,5.8,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.73,0.091,0.099,0.0,1,0,0,2,58,3,Slider,4,1,1,4,1,4,1,4,Infield shade,Standard,329,0.021,-0.218,64.14158,6.97502
SL,2024-08-14,82.3,1.68,5.52,"Pérez, Cionel",682928,672335,,ball,,,,,14,"CJ Abrams grounds out, pitcher Cionel Pérez to first baseman Ryan Mountcastle.",R,L,L,BAL,WSH,B,,,0,1,2024,-0.86,-0.63,2.07,1.72,,,,0,8,Top,,,,,668939,,,2.517657509967022,-119.79139893412032,-0.8251532996610662,-8.761647357744987,24.75396664570989,-38.30420852813082,3.5,1.59,,,,81.2,2685,5.7,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.83,,,,,,,,58,2,Slider,4,1,1,4,1,4,1,4,Infield shade,Standard,332,0.0,0.021,,
SI,2024-08-14,95.1,1.45,5.6,"Pérez, Cionel",682928,672335,,swinging_strike,,,,,5,"CJ Abrams grounds out, pitcher Cionel Pérez to first baseman Ryan Mountcastle.",R,L,L,BAL,WSH,S,,,0,0,2024,1.15,0.63,-0.1,2.23,,,,0,8,Top,,,,,668939,,,-6.5709061379347,-138.27861793971178,-4.505459784094858,16.206161753934445,33.52029033277483,-23.310859602406527,3.51,1.57,,,,93.9,2311,5.8,747000,672335,668939,663624,702616,602104,683002,681297,656775,623993,54.66,,,,,,,,58,1,Sinker,4,1,1,4,1,4,1,4,Infield shade,Standard,152,0.0,-0.032,71.7617,6.40093
FC,2024-08-14,91.0,-1.46,5.53,"Barnes, Jacob",683002,606930,field_out,hit_into_play,,,,,7,Gunnar Henderson lines out to left fielder James Wood.,R,L,R,BAL,WSH,X,7,line_drive,3,0,2024,0.36,0.64,-0.32,2.03,,702616,656775,2,7,Bot,53.65,85.91,,,660688,,,2.1152976904847183,-132.5140186514475,-4.344974420883188,3.901728023713308,26.325593114565425,-23.8804114127729,3.68,1.73,331,99.2,19,92.1,2385,6.8,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.74,0.346,0.416,0.0,1,0,0,4,57,4,Cutter,4,1,4,1,1,4,4,1,Standard,Standard,179,-0.01,-0.686,79.3009,7.46925
FF,2024-08-14,96.1,-1.14,5.73,"Barnes, Jacob",683002,606930,,ball,,,,,11,Gunnar Henderson lines out to left fielder James Wood.,R,L,R,BAL,WSH,B,,,2,0,2024,-0.14,1.41,-1.31,3.14,,702616,656775,2,7,Bot,,,,,660688,,,-0.1289030555984629,-140.01029947780256,-4.533191228716517,-1.8795200926286544,31.032991797330453,-12.745812911329676,3.68,1.81,,,,96.9,2435,6.6,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.85,,,,,,,,57,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,193,0.0,0.114,,
FF,2024-08-14,96.2,-1.21,5.6,"Barnes, Jacob",683002,606930,,ball,,,,,14,Gunnar Henderson lines out to left fielder James Wood.,R,L,R,BAL,WSH,B,,,1,0,2024,-0.27,1.39,0.21,1.09,,702616,656775,2,7,Bot,,,,,660688,,,4.414252968061141,-139.76791043010857,-9.604731687651777,-4.536298015270695,30.31629868048242,-12.052550656779491,3.68,1.8,,,,97.2,2402,6.8,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.66,,,,,,,,57,2,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,198,0.0,0.078,,
FF,2024-08-14,95.5,-1.26,5.75,"Barnes, Jacob",683002,606930,,ball,,,,,11,Gunnar Henderson lines out to left fielder James Wood.,R,L,R,BAL,WSH,B,,,0,0,2024,-0.1,1.47,-0.86,3.63,,702616,656775,2,7,Bot,,,,,660688,,,1.2841110845790822,-139.17996213325353,-3.3057998639911803,-1.5798523095984665,30.985872230414834,-12.549396743122696,3.68,1.81,,,,96.2,2214,6.6,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.92,,,,,,,,57,1,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,201,0.0,0.042,,
FF,2024-08-14,97.0,-1.18,5.74,"Barnes, Jacob",668939,606930,sac_fly,hit_into_play,,,,,8,Adley Rutschman out on a sacrifice fly to center fielder Jacob Young.   Coby Mayo scores.,R,L,R,BAL,WSH,X,8,fly_ball,2,2,2024,-0.1,1.4,0.2,1.61,691723,702616,656775,1,7,Bot,92.01,82.07,,,660688,,,3.9357789975895447,-140.95593354410482,-8.732478989356663,-2.1999811587136886,32.80262732371596,-11.697409033396278,3.46,1.64,303,87.6,41,97.6,2403,6.8,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.74,0.003,0.006,0.0,1,0,0,3,56,6,4-Seam Fastball,3,1,3,1,1,4,4,1,Standard,Standard,197,0.013,-0.22,70.87909,7.54323
FF,2024-08-14,96.8,-1.27,5.7,"Barnes, Jacob",668939,606930,,foul,,,,,4,Adley Rutschman out on a sacrifice fly to center fielder Jacob Young.   Coby Mayo scores.,R,L,R,BAL,WSH,S,,,2,2,2024,-0.34,1.6,-0.7,2.46,691723,702616,656775,1,7,Bot,,,,,660688,,,2.311458371057557,-140.85313833728242,-6.766673042204655,-5.017197660433396,33.78831894056976,-9.589305142767511,3.46,1.64,238,82.4,53,97.4,2394,6.7,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.76,,,,,,,,56,5,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,200,0.0,0.0,69.11586,6.5017
FF,2024-08-14,97.7,-1.37,5.69,"Barnes, Jacob",668939,606930,,ball,,,,,11,Adley Rutschman out on a sacrifice fly to center fielder Jacob Young.   Coby Mayo scores.,R,L,R,BAL,WSH,B,,,1,2,2024,-0.36,1.67,-0.99,4.14,691723,702616,656775,1,7,Bot,,,,,660688,,,1.847050834449476,-142.2149602519148,-2.503256807907544,-5.287485655742186,35.13207263759926,-9.25989487625196,3.46,1.61,,,,97.9,2545,6.6,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.94,,,,,,,,56,4,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,196,0.0,0.114,,
FC,2024-08-14,91.0,-1.6,5.62,"Barnes, Jacob",668939,606930,,foul,,,,,8,Adley Rutschman out on a sacrifice fly to center fielder Jacob Young.   Coby Mayo scores.,R,L,R,BAL,WSH,S,,,1,1,2024,0.31,0.62,0.25,1.53,691723,702616,656775,1,7,Bot,,,,,660688,,,4.0072021247544365,-132.50558287994303,-5.756728482487119,2.839632091079234,26.05350801341728,-23.930862797893905,3.46,1.64,168,62.5,41,92.0,2334,6.7,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.82,,,,,,,,56,3,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,187,0.0,-0.2,65.38404,7.06226
FC,2024-08-14,91.3,-1.52,5.67,"Barnes, Jacob",668939,606930,,ball,,,,,13,Adley Rutschman out on a sacrifice fly to center fielder Jacob Young.   Coby Mayo scores.,R,L,R,BAL,WSH,B,,,0,1,2024,0.31,0.59,-0.36,1.36,691723,702616,656775,1,7,Bot,,,,,660688,,,2.2673594881728163,-132.9335653751127,-6.341927606473913,3.288883828103037,26.35390754458089,-24.03165051348106,3.46,1.58,,,,92.3,2322,6.7,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.84,,,,,,,,56,2,Cutter,3,1,3,1,1,3,3,1,Infield shade,Standard,185,0.0,0.037,,
FC,2024-08-14,89.7,-1.47,5.75,"Barnes, Jacob",668939,606930,,called_strike,,,,,6,Adley Rutschman out on a sacrifice fly to center fielder Jacob Young.   Coby Mayo scores.,R,L,R,BAL,WSH,S,,,0,0,2024,0.31,0.68,0.69,2.43,691723,702616,656775,1,7,Bot,,,,,660688,,,4.723680306619784,-130.6383160490178,-3.738327372566593,2.577700186672086,25.80224121152397,-23.75233686303869,3.45,1.63,,,,90.6,2325,6.6,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.86,,,,,,,,56,1,Cutter,3,1,3,1,1,3,3,1,Infield shade,Standard,184,0.0,-0.111,,
FC,2024-08-14,90.0,-1.53,5.68,"Barnes, Jacob",656811,606930,single,hit_into_play,,,,,4,Ryan O'Hearn singles on a line drive to pitcher Jacob Barnes.   Coby Mayo to 3rd.    Jackson Holliday to 2nd.,R,L,R,BAL,WSH,X,1,line_drive,1,0,2024,0.16,1.07,-0.54,2.71,,691723,702616,1,7,Bot,128.19,183.01,,,660688,,,2.1432942271765905,-131.2125503625891,-3.762989512261584,1.4580463030471538,25.650186488482227,-19.24465695512608,3.51,1.64,85,103.7,4,91.0,2280,6.6,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.86,0.557,0.513,0.9,1,1,0,4,55,2,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,175,0.024,0.852,76.41002,6.86331
FC,2024-08-14,90.8,-1.62,5.71,"Barnes, Jacob",656811,606930,,ball,,,,,13,Ryan O'Hearn singles on a line drive to pitcher Jacob Barnes.   Coby Mayo to 3rd.    Jackson Holliday to 2nd.,R,L,R,BAL,WSH,B,,,0,0,2024,-0.04,0.86,-0.94,2.28,,691723,702616,1,7,Bot,,,,,660688,,,1.7962996408525576,-132.333189739828,-4.5948226527419695,-0.8356375213141192,25.88499159815221,-21.328318094622816,3.51,1.65,,,,91.8,2265,6.6,747000,606930,660688,665953,671277,545121,682928,695578,696285,669743,53.88,,,,,,,,55,1,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,178,0.0,0.052,,
FF,2024-08-14,94.7,3.89,5.56,"Garcia, Robert",702616,676395,single,hit_into_play,,,,,2,Jackson Holliday singles on a ground ball to center fielder Jacob Young.   Colton Cowser scores.    Coby Mayo to 2nd.,R,L,L,BAL,WSH,X,8,ground_ball,0,0,2024,0.94,1.11,0.21,3.44,,681297,691723,1,7,Bot,140.86,105.95,,,660688,,,-11.678584041202065,-137.35758442414024,-2.3183493862846087,14.498291120616344,30.87163654272264,-17.74587054383354,3.43,1.59,139,104.1,8,94.4,2103,6.3,747000,676395,660688,665953,671277,545121,682928,695578,696285,669743,54.16,0.686,0.637,0.9,1,1,0,4,54,1,4-Seam Fastball,2,1,2,1,1,3,3,1,Standard,Standard,119,0.086,0.904,80.79,6.66976
CH,2024-08-14,90.0,3.79,5.62,"Garcia, Robert",691723,676395,walk,ball,,,,,12,Coby Mayo walks.   Colton Cowser to 2nd.,R,R,L,BAL,WSH,B,,,3,2,2024,1.24,-0.11,1.01,3.06,,,681297,1,7,Bot,,,,,660688,,,-9.525118828491069,-130.7689098295371,-0.1073437208324117,16.309555084599776,28.26664000554473,-33.653266592983215,3.43,1.48,,,,89.8,1850,6.3,747000,676395,660688,665953,671277,545121,682928,695578,696285,669743,54.22,,0.690281,0.7,1,0,0,,53,7,Changeup,2,1,2,1,1,2,2,1,Standard,Standard,112,0.026,0.312,,
CH,2024-08-14,89.7,3.78,5.65,"Garcia, Robert",691723,676395,,foul,,,,,9,Coby Mayo walks.   Colton Cowser to 2nd.,R,R,L,BAL,WSH,S,,,3,2,2024,1.3,0.02,0.63,2.17,,,681297,1,7,Bot,,,,,660688,,,-10.576646631492196,-130.13454561835636,-2.591629902673639,17.070748284079656,28.042919271266584,-31.61405767937097,3.58,1.68,3,36.2,-35,89.7,1689,6.5,747000,676395,660688,665953,671277,545121,682928,695578,696285,669743,53.99,,,,,,,,53,6,Changeup,2,1,2,1,1,2,2,1,Standard,Standard,112,0.0,0.0,71.06122,7.72685
CH,2024-08-14,90.0,3.81,5.65,"Garcia, Robert",691723,676395,,ball,,,,,12,Coby Mayo walks.   Colton Cowser to 2nd.,R,R,L,BAL,WSH,B,,,2,2,2024,1.22,0.18,2.51,2.95,,,681297,1,7,Bot,,,,,660688,,,-5.843440985156322,-130.95353140744174,-1.083689447531076,15.297783357554245,29.195114239434968,-30.11637015066256,3.5,1.61,,,,90.0,1691,6.4,747000,676395,660688,665953,671277,545121,682928,695578,696285,669743,54.1,,,,,,,,53,5,Changeup,2,1,2,1,1,2,2,1,Standard,Standard,112,0.0,0.094,,
